gene_id	baseMean	log2FoldChange	lfcSE	lfc_MAP	lfcSE_MAP	stat	pvalue	padj	weight	Plasmid	old_locus_tag	gene_biotype	Gene	synonym	product	product_kegg	note	other	protein_id	inference_coordinates	exon_number	threshold	genelabels
ROD_RS26470	13261.0944223606	0.40217758942365	0.0650661405032398	0.382853502156633	0.0659191249531949	6.18105801747415	6.36734087078051e-10	3.20859348445921e-08	1.33935742971888	NC_013716.1	ROD_29891	protein_coding	espH	NA	hypothetical protein	T3SS effector protein EspH	NA	NA	WP_024132848.1	similar to AA sequence:RefSeq:WP_001592936.1	1	Upregulated	
ROD_RS09625	673.385761786495	0.756248233219658	0.122243559023484	0.717939487578643	0.125234739578364	6.18640556002115	6.1551530885883e-10	3.24233731646701e-08	1.25162337662338	NC_013716.1	ROD_19441	protein_coding	flhC	NA	flagellar transcriptional regulator FlhC	flagellar transcriptional activator	NA	NA	WP_081442307.1	similar to AA sequence:RefSeq:NP_460881.3	1	Upregulated	
ROD_RS26480	2450.62619734815	0.500139190473664	0.0810432833649217	0.474946563170258	0.0824859617546903	6.17126021686013	6.77478155430641e-10	3.51211582242198e-08	1.25461538461538	NC_013716.1	ROD_30011	protein_coding	cesD	NA	SycD/LcrH family type III secretion system chaperone	T3SS chaperone CesD	NA	NA	WP_012907127.1	similar to AA sequence:RefSeq:NP_312603.1	1	Upregulated	
ROD_RS07690	209.670838760542	-1.19059738652824	0.193045958939502	-1.12599725886899	0.198457105123781	-6.16742973056149	6.94089405907858e-10	3.55025383513172e-08	1.25461538461538	NC_013716.1	ROD_15431	protein_coding	treY	NA	malto-oligosyltrehalose synthase	putative hydrolase	NA	NA	WP_012905804.1	similar to AA sequence:RefSeq:WP_007374992.1	1	Downregulated	
ROD_RS04015	70.8500457040534	-2.07200127649138	0.329896207328063	-1.96179690638582	0.338724058475594	-6.28076719424328	3.36906320149313e-10	4.22815539662675e-08	0.504615384615385	NC_013716.1	ROD_07901	protein_coding	NA	NA	endonuclease/exonuclease/phosphatase family protein	putative endonuclease/exonuclease/phosphatase	NA	NA	WP_012905119.1	similar to AA sequence:RefSeq:NP_459791.1	1	Downregulated	
ROD_RS04910	182.151059832559	-1.2538191820518	0.204876383230314	-1.18449341490691	0.210746094393486	-6.11988147331897	9.36449871135639e-10	4.67787165264346e-08	1.23838514528629	NC_013716.1	ROD_09611	protein_coding	NA	NA	hydrolase	putative isochorismatase	NA	NA	WP_012905285.1	similar to AA sequence:RefSeq:NP_309009.1	1	Downregulated	
ROD_RS14785	993.703832884134	0.637443452710051	0.104195158770649	0.605377966005876	0.106524510649626	6.11778378411199	9.48856875206329e-10	4.67787165264346e-08	1.25162337662338	NC_013716.1	ROD_30051	protein_coding	grlA	NA	CaiF/GrlA family transcriptional regulator	GrlA, global regulator of LEE activator	NA	NA	WP_012907128.1	similar to AA sequence:RefSeq:NP_312604.1	1	Upregulated	
ROD_RS21050	1013.8125602802	-0.619265034835814	0.101352298157666	-0.587971799889908	0.103552495921828	-6.1100245982826	9.96157850889557e-10	4.84890043438599e-08	1.25162337662338	NC_013716.1	ROD_42691	protein_coding	bcsG	NA	cellulose biosynthesis protein BcsG	putative membrane protein	NA	NA	WP_012908208.1	similar to AA sequence:RefSeq:NP_312445.1	1	Downregulated	
ROD_RS28585	89.3885266689958	-1.91779551102546	0.306859570409461	-1.81314484231922	0.316851346296902	-6.24974970950535	4.11110964110862e-10	4.93068396150322e-08	0.501623376623377	NC_013716.1	NA	protein_coding	NA	NA	hypothetical protein	NA	NA	NA	WP_158304842.1	ab initio prediction:GeneMarkS-2+	1	Downregulated	
ROD_RS05395	147.911312393114	-1.35409451220125	0.224295416267608	-1.27677151360409	0.23091801254975	-6.03710291870464	1.5690565683575e-09	6.96102114354918e-08	1.33935742971888	NC_013716.1	ROD_10641	protein_coding	wrbA	NA	NAD(P)H:quinone oxidoreductase	flavoprotein (Trp repressor-binding protein)	NA	NA	WP_012905378.1	similar to AA sequence:RefSeq:NP_415524.1	1	Downregulated	
ROD_RS07905	186.052574882531	1.22703957832863	0.203074926675499	1.15824332921722	0.209002593049767	6.04229974825678	1.51932862347429e-09	7.10792964380393e-08	1.25461538461538	NC_013716.1	ROD_15871	protein_coding	NA	NA	virulence factor SrfB	putative virulence effector protein	NA	NA	WP_012905844.1	similar to AA sequence:RefSeq:NP_460553.1	1	Upregulated	
ROD_RS27785	6727.30195541685	0.413926499699972	0.0698636185360364	0.394343942103103	0.0709111365764988	5.92477899618761	3.12717665983323e-09	1.35392215266363e-07	1.33935742971888	NC_013716.1	ROD_47771	protein_coding	lifA3	NA	DUF3491 domain-containing protein	LifA-like protein	NA	NA	WP_012908649.1	similar to AA sequence:RefSeq:WP_012907284.1	1	Upregulated	
ROD_RS20215	311.711844370648	0.954588138281559	0.16155084319546	0.899631748146103	0.166281696343071	5.9089022341196	3.4439500791147e-09	1.59789998346761e-07	1.23493423677185	NC_013716.1	NA	protein_coding	NA	NA	inverse autotransporter beta-barrel domain-containing protein	NA	NA	NA	WP_049794265.1	protein motif:HMM:NF023351.2	1	Upregulated	
ROD_RS08645	28.378621830075	-3.99217442255842	0.661158785470828	-3.76203384807029	0.669309282600356	-6.0381477343835	1.55893309531501e-09	1.74929850862203e-07	0.504615384615385	NC_013716.1	ROD_17451	protein_coding	NA	NA	general stress protein	conserved hypothetical protein	NA	NA	WP_024132689.1	similar to AA sequence:RefSeq:NP_460687.1	1	Downregulated	
ROD_RS23645	531.469269611417	-0.755447881074245	0.128566146432973	-0.712260123912338	0.13201937550288	-5.87594714498261	4.20432466398179e-09	1.75677913508188e-07	1.33935742971888	NC_013716.1	ROD_47901	protein_coding	NA	NA	DUF1090 domain-containing protein	putative exported protein	NA	NA	WP_012908656.1	similar to AA sequence:RefSeq:NP_462142.1	1	Downregulated	
ROD_RS10000	63.4907766274758	2.36862689898591	0.397200852851348	2.22427764560402	0.415464938346022	5.96329761626258	2.47197577751686e-09	2.71006890284995e-07	0.504615384615385	NC_013716.1	ROD_20181	protein_coding	fliF	NA	flagellar M-ring protein FliF	flagellar M-ring protein	NA	NA	WP_012906230.1	similar to AA sequence:RefSeq:NP_460922.1	1	Upregulated	
ROD_RS21085	923.907212465573	-0.606472672483189	0.105410714452537	-0.570215956103358	0.108031135753881	-5.7534253100643	8.74530961867061e-09	3.93638496800603e-07	1.21509662524835	NC_013716.1	ROD_42761	protein_coding	bcsZ	NA	cellulase	endo-1,4-beta-glucanase (cellulase)	NA	NA	WP_012908215.1	similar to AA sequence:RefSeq:NP_312438.1	1	Downregulated	
ROD_RS07735	114.220113717555	-1.5550266870386	0.273099917278533	-1.4546530460642	0.283978263635475	-5.69398446742344	1.24108379865796e-08	5.34953893304787e-07	1.25461538461538	NC_013716.1	ROD_15531	protein_coding	osmC	NA	peroxiredoxin OsmC	peroxiredoxin (osmotically-inducible protein C)	NA	NA	WP_012905812.1	similar to AA sequence:RefSeq:NP_415999.1	1	Downregulated	
ROD_RS28030	609.466896329624	0.679522542232135	0.120999924158867	0.641460341813156	0.124293585159893	5.61589229874191	1.9555044277678e-08	8.35523154846723e-07	1.25162337662338	NC_013716.1	ROD_12081	pseudogene	espN1	espN	type III secretion system effector EspN	pseudogene	frameshifted	pseudo true, internal stop, pseudo true	NA	similar to AA sequence:RefSeq:NP_309588.1	1	Upregulated	
ROD_RS10035	62.8743293649742	2.04678356205005	0.35663875080229	1.9159041517952	0.36896663887654	5.73909469300695	9.51839906432692e-09	1.00359990373445e-06	0.501623376623377	NC_013716.1	ROD_20251	protein_coding	fliM	NA	flagellar motor switch protein FliM	flagellar motor switch protein FliM	NA	NA	WP_012906237.1	similar to AA sequence:RefSeq:WP_005127760.1	1	Upregulated	
ROD_RS27605	1798.83693666927	0.524015607818632	0.0943031021462294	0.493095011483206	0.0965660150003664	5.55671654370475	2.74896629903895e-08	1.18355006957738e-06	1.21509662524835	NC_013716.1	ROD_29811	pseudogene	NA	NA	IS256 family transposase	pseudogene	frameshifted	pseudo true, internal stop, pseudo true	NA	similar to AA sequence:RefSeq:WP_000343613.1	1	Upregulated	
ROD_RS14745	4683.7301931503	0.397660888478817	0.0718669556671959	0.377496689515056	0.0729848514321593	5.53329252348353	3.14274682591161e-08	1.21435542802954e-06	1.33935742971888	NC_013716.1	ROD_29931	protein_coding	escN	NA	type III secretion system LEE ATPase EscN	T3SS translocator EscN	NA	NA	WP_012907119.1	similar to AA sequence:RefSeq:NP_312595.1	1	Upregulated	
ROD_RS09060	184.346261122991	-1.11342271813977	0.201418626064392	-1.03771404497582	0.208540857691184	-5.52790345111292	3.24080308772853e-08	1.34368299522718e-06	1.23493423677185	NC_013716.1	ROD_18301	protein_coding	NA	NA	SpoVR family protein	conserved hypothetical protein	NA	NA	WP_012906067.1	similar to AA sequence:RefSeq:NP_309710.1	1	Downregulated	
ROD_RS01970	254.976062893259	-0.95547883173195	0.173103200333322	-0.891085538762664	0.178969481553081	-5.51970633640573	3.39566657331069e-08	1.39307168462042e-06	1.23493423677185	NC_013716.1	ROD_03901	protein_coding	NA	NA	cytochrome ubiquinol oxidase subunit I	putative terminal oxidase subunit I	NA	NA	WP_012904748.1	similar to AA sequence:RefSeq:NP_459355.1	1	Downregulated	
ROD_RS13195	621.65468876229	-0.720717773637054	0.130744641274909	-0.673824088048847	0.134923067580567	-5.51240774848769	3.539577270781e-08	1.43298053896991e-06	1.23838514528629	NC_013716.1	ROD_26731	protein_coding	elaB	NA	stress response protein ElaB	putative membrane protein	NA	NA	WP_012906837.1	similar to AA sequence:RefSeq:NP_311181.1	1	Downregulated	
ROD_RS03770	118.286147785169	-1.39606530387118	0.254766569411153	-1.29151459899546	0.264827481169723	-5.47978216725192	4.25849802992686e-08	1.57762611585696e-06	1.33935742971888	NC_013716.1	ROD_07411	protein_coding	NA	NA	YbgS-like family protein	putative exported protein	NA	NA	WP_012905070.1	similar to AA sequence:RefSeq:NP_415274.1	1	Downregulated	
ROD_RS13780	2219.42977834457	-0.462413594254194	0.0844539682552271	-0.435496069525221	0.0862209136777836	-5.47533293943916	4.36689774870215e-08	1.60127645481179e-06	1.33935742971888	NC_013716.1	ROD_27941	protein_coding	alaC	NA	alanine transaminase	putative aminotransferase	NA	NA	WP_012906953.1	similar to AA sequence:RefSeq:WP_003028236.1	1	Downregulated	
ROD_RS09225	9318.61354405894	-0.411079946071024	0.0758046491454955	-0.389538858792292	0.0772038829696552	-5.42288567660301	5.864450214229e-08	2.32290982417265e-06	1.21509662524835	NC_013716.1	ROD_18621	protein_coding	cspC	cspE, gicA, msmC	transcription antiterminator/RNA stability regulator CspE	cold shock-like protein CspC	NA	NA	WP_001062678.1	similar to AA sequence:RefSeq:NP_310560.1	1	Downregulated	
ROD_RS09595	130.730401244418	-1.35416404396076	0.249940457671686	-1.25624819084565	0.260360978262743	-5.41794656445556	6.02874271276387e-08	2.32290982417265e-06	1.25162337662338	NC_013716.1	ROD_19381	protein_coding	NA	NA	spore coat U domain-containing protein	putative fimbrial subunit	NA	NA	WP_012906167.1	similar to AA sequence:RefSeq:WP_004384892.1	1	Downregulated	
ROD_RS08655	28.5756615276505	-3.5173773051302	0.606378688471369	-3.29502717096325	0.621767925103937	-5.80062817510493	6.60669509888995e-09	2.3240693543071e-06	0.135465800694204	NC_013716.1	ROD_17471	protein_coding	NA	NA	ferritin-like domain-containing protein	conserved hypothetical protein	NA	NA	WP_012905990.1	similar to AA sequence:RefSeq:YP_005226331.1	1	Downregulated	
ROD_RS22115	802.333665832962	-0.612367700744386	0.113171390779578	-0.572493209606663	0.116400608593378	-5.41097618864721	6.26821072733197e-08	2.36311911066347e-06	1.25162337662338	NC_013716.1	ROD_44851	protein_coding	bfd	NA	bacterioferritin-associated ferredoxin	bacterioferritin-associated ferredoxin	NA	NA	WP_012908409.1	similar to AA sequence:RefSeq:NP_462348.1	1	Downregulated	
ROD_RS08650	29.2619280625897	-3.40514806433523	0.612544657588394	-3.16374121981056	0.639181025974503	-5.55902010106723	2.71293455016984e-08	2.52720333610455e-06	0.501623376623377	NC_013716.1	ROD_17461	protein_coding	NA	NA	ferritin-like domain-containing protein	conserved hypothetical protein	NA	NA	WP_012905989.1	similar to AA sequence:RefSeq:NP_309857.1	1	Downregulated	
ROD_RS08525	1570.38623729213	-0.47780422576549	0.0893314385738311	-0.447949234981071	0.091352998256605	-5.34866821125456	8.86038026549502e-08	3.27613068619447e-06	1.25162337662338	NC_013716.1	ROD_17171	protein_coding	osmB	NA	osmotically-inducible lipoprotein OsmB	osmotically inducible lipoprotein B	NA	NA	WP_000498253.1	similar to AA sequence:RefSeq:NP_309883.1	1	Downregulated	
ROD_RS07865	214.528794189472	-1.0006637522094	0.18785287651486	-0.927490408441905	0.194901787534943	-5.3268481738167	9.9931626084296e-08	3.69891015826963e-06	1.23838514528629	NC_013716.1	ROD_15781	pseudogene	NA	NA	TonB-dependent receptor	pseudogene	frameshifted	pseudo true, pseudo true	NA	similar to AA sequence:RefSeq:NP_310082.1	1	Downregulated	
ROD_RS09985	6039.20779651097	-0.435656645459116	0.0822859048680364	-0.408765868793452	0.0840671976158596	-5.29442613723198	1.19390732653861e-07	4.46138598893502e-06	1.21509662524835	NC_013716.1	ROD_20151	protein_coding	ompT	NA	omptin family outer membrane protease	protease 7 precursor	NA	NA	WP_012906227.1	similar to AA sequence:RefSeq:WP_001201845.1	1	Downregulated	
ROD_RS25660	310.878589594129	0.841117725284587	0.160063201969926	0.779601587901425	0.165907799705126	5.25491002886862	1.48096851496951e-07	5.39428736653042e-06	1.23493423677185	NC_013716.1	NA	protein_coding	NA	NA	Ig-like domain-containing protein	NA	NA	NA	WP_158304845.1	protein motif:HMM:NF020698.2	1	Upregulated	
ROD_RS24130	62.3351887825086	-2.05224934780356	0.382328518779046	-1.89595243473183	0.401816459805668	-5.36776423154975	7.97186680463161e-08	7.08230087417782e-06	0.501623376623377	NC_013716.1	ROD_48991	protein_coding	NA	NA	DUF1328 domain-containing protein	putative membrane protein	NA	NA	WP_000490275.1	similar to AA sequence:RefSeq:WP_002887716.1	1	Downregulated	
ROD_RS09385	6150.05354948526	0.383392989432272	0.0741727882204604	0.360725943572492	0.075488548543937	5.16891704667661	2.35454371405942e-07	8.55628627982439e-06	1.21509662524835	NC_013716.1	ROD_18941	protein_coding	pykA	pyk	pyruvate kinase	pyruvate kinase II	NA	NA	WP_012906129.1	similar to AA sequence:RefSeq:WP_005120709.1	1	Upregulated	
ROD_RS00095	2350.10748027624	0.459633135167948	0.0910038352810233	0.427940295311482	0.0933304900070761	5.05070070671839	4.40192317434331e-07	1.53516487985891e-05	1.25461538461538	NC_013716.1	ROD_00161	protein_coding	nhaA	NA	Na+/H+ antiporter NhaA	Na(+)/H(+) antiporter 1	NA	NA	WP_012904402.1	similar to AA sequence:RefSeq:NP_308044.1	1	Upregulated	
ROD_RS21160	585.157193114704	-0.615724286807708	0.122404855723919	-0.568887019951567	0.126511187896343	-5.03022762590773	4.8989787695644e-07	1.69716776478829e-05	1.25162337662338	NC_013716.1	ROD_42921	protein_coding	treF	NA	alpha,alpha-trehalase	cytoplasmic trehalase	NA	NA	WP_012908227.1	similar to AA sequence:RefSeq:NP_462504.1	1	Downregulated	
ROD_RS15835	43.9707759392201	-2.18719177936632	0.421820172158728	-2.01144408379489	0.440338030091335	-5.18512845929828	2.1586602324462e-07	1.83832224635135e-05	0.504615384615385	NC_013716.1	ROD_32121	protein_coding	ecnR	NA	LuxR C-terminal-related transcriptional regulator	transcriptional regulatory protein EntR (Entericidin R)	NA	NA	WP_012907303.1	similar to AA sequence:RefSeq:WP_000912957.1	1	Downregulated	
ROD_RS23685	8511.6351943709	0.337278822178507	0.0680965546005993	0.319380588575616	0.0690422074397363	4.9529498835399	7.30968057425514e-07	1.90368176687123e-05	1.6354658006942	NC_013716.1	ROD_47981	protein_coding	sstT	NA	serine/threonine transporter SstT	putative transport protein	NA	NA	WP_012908663.1	similar to AA sequence:RefSeq:WP_012908663.1	1	Not Significant	
ROD_RS13050	4495.10811384769	0.360792805782436	0.0739192464267351	0.337239133234848	0.0752022437948304	4.88090481468903	1.0560020564997e-06	2.72605307628068e-05	1.6354658006942	NC_013716.1	ROD_26401	protein_coding	lifA	NA	DUF3491 domain-containing protein	lymphocyte inhibitory factor A	NA	NA	WP_012906815.1	similar to AA sequence:RefSeq:WP_001239084.1	1	Upregulated	
ROD_RS10025	116.328928823553	1.30232327219546	0.264532784376597	1.18706203330917	0.278471715470913	4.92310726348923	8.51807316142532e-07	2.86979126882046e-05	1.23838514528629	NC_013716.1	ROD_20231	protein_coding	fliK	NA	flagellar hook length control protein FliK	flagellar hook-length control protein	NA	NA	WP_012906235.1	similar to AA sequence:RefSeq:WP_000631654.1	1	Upregulated	
ROD_RS14100	87.6135234112109	-1.71479189855326	0.321303384373092	-1.58238652564249	0.338216069706311	-5.33698672953308	9.45039537306295e-08	2.86979126882046e-05	0.135465800694204	NC_013716.1	ROD_28541	protein_coding	ygdI	NA	YgdI/YgdR family lipoprotein	putative lipoprotein	NA	NA	WP_012906999.1	similar to AA sequence:RefSeq:NP_461902.1	1	Downregulated	
ROD_RS15480	1003.72583337208	-0.516181743971425	0.104922143775222	-0.477325695685027	0.108137585707531	-4.91966448071493	8.66926907022244e-07	2.86979126882046e-05	1.25162337662338	NC_013716.1	ROD_31401	protein_coding	NA	NA	rhodanese family protein	putative membrane protein	NA	NA	WP_012907254.1	similar to AA sequence:RefSeq:NP_417154.1	1	Downregulated	
ROD_RS14645	800.741945916051	0.536255693979848	0.109402448267571	0.495097969188609	0.112840140936602	4.90167909833518	9.50209648977672e-07	2.89372195535754e-05	1.33935742971888	NC_013716.1	ROD_29691	protein_coding	r1	NA	SdiA-regulated domain-containing protein	LEE-associated conserved hypothetical protein	NA	NA	WP_012907100.1	similar to AA sequence:RefSeq:NP_312618.1	1	Upregulated	
ROD_RS09885	781.16645345789	0.538790232353328	0.111197035816963	0.496324812229088	0.114824549222527	4.84536506207062	1.26379082390452e-06	3.12537857748019e-05	1.6354658006942	NC_013716.1	ROD_19941	protein_coding	NA	NA	hypothetical protein	putative prophage lipoprotein	NA	NA	WP_001561001.1	similar to AA sequence:RefSeq:WP_000714523.1	1	Upregulated	
ROD_RS21120	370.211995926336	-0.729916486514396	0.149398395962379	-0.668162716314902	0.155508197036008	-4.88570497569601	1.03059423015847e-06	3.30254433455219e-05	1.25162337662338	NC_013716.1	ROD_42831	protein_coding	NA	NA	AsmA family protein	putative outer membrane assembly protein	NA	NA	WP_024133021.1	similar to AA sequence:RefSeq:NP_417981.2	1	Downregulated	
ROD_RS25785	2960.0153701837	0.395196193406114	0.0811296662806815	0.367661550185472	0.0828480878054811	4.87116749671898	1.10940738915403e-06	3.51731234865689e-05	1.25461538461538	NC_013716.1	ROD_03391	protein_coding	espS	NA	hypothetical protein	T3SS effector protein EspS	NA	NA	WP_012904699.1	similar to AA sequence:RefSeq:WP_000491542.1	1	Upregulated	
ROD_RS01735	17976.4908547964	0.333541086314113	0.0685195583604125	0.311543230218182	0.0695178193637903	4.86782306096733	1.12834283581341e-06	3.6634164575116e-05	1.21509662524835	NC_013716.1	ROD_03401	protein_coding	espI	NA	hypothetical protein	T3SS effector protein NleA/EspI	NA	NA	WP_012904700.1	similar to AA sequence:RefSeq:NP_309839.1	1	Not Significant	
ROD_RS02975	167281.634924626	0.312683384226732	0.0647383913196356	0.300134583266376	0.0655237205738095	4.82995295145514	1.36565315338844e-06	4.39784934057236e-05	1.21509662524835	NC_013716.1	ROD_05931	protein_coding	fepA	NA	TonB-dependent siderophore receptor	ferrienterobactin TonB-dependent receptor (enterobactin outer-membrane receptor)	NA	NA	WP_012904933.1	similar to AA sequence:RefSeq:NP_459577.1	1	Not Significant	
